# x_m,y_m,w_tr_right_m,w_tr_left_m
-3629.921539,323.940706,7.500000,7.500000
-3683.484462,328.203008,7.500000,7.500000
-3737.047385,332.465309,7.500000,7.500000
-3790.610308,336.727611,7.500000,7.500000
-3844.173231,340.989912,7.500000,7.500000
-3897.732086,345.302325,7.500000,7.500000
-3951.281163,349.735196,7.500000,7.500000
-4004.830239,354.168066,7.500000,7.500000
-4058.379316,358.600937,7.500000,7.500000
-4111.928392,363.033807,7.500000,7.500000
-4165.477469,367.466678,7.500000,7.500000
-4219.027429,371.888860,7.500000,7.500000
-4272.577856,376.305390,7.500000,7.500000
-4326.128282,380.721920,7.500000,7.500000
-4379.678709,385.138450,7.500000,7.500000
-4433.229136,389.554980,7.500000,7.500000
-4486.769521,394.086417,7.500000,7.500000
-4540.273745,399.030727,7.500000,7.500000
-4593.670670,405.024259,7.500000,7.500000
-4647.067594,411.017791,7.500000,7.500000
-4700.464518,417.011323,7.500000,7.500000
-4753.804576,423.459196,7.500000,7.500000
-4807.031498,430.810980,7.500000,7.500000
-4860.258419,438.162765,7.500000,7.500000
-4913.485341,445.514550,7.500000,7.500000
