# x_m,y_m,w_tr_right_m,w_tr_left_m
6590.548625,2223.531623,7.500000,7.500000
6650.218651,2221.722669,7.500000,7.500000
6709.571209,2214.303599,7.500000,7.500000
6768.923768,2206.884529,7.500000,7.500000
6828.125832,2198.754926,7.500000,7.500000
6885.389634,2181.474134,7.500000,7.500000
6942.653436,2164.193342,7.500000,7.500000
6999.548904,2145.947545,7.500000,7.500000
7053.763485,2120.678037,7.500000,7.500000
7107.978066,2095.408529,7.500000,7.500000
7156.998794,2061.225859,7.500000,7.500000
7205.712926,2026.517040,7.500000,7.500000
7254.427058,1991.808221,7.500000,7.500000
7303.141191,1957.099402,7.500000,7.500000
7351.739397,1922.254173,7.500000,7.500000
7393.851112,1879.776270,7.500000,7.500000
7435.962827,1837.298366,7.500000,7.500000
7476.562225,1793.487965,7.500000,7.500000
7513.399515,1746.362782,7.500000,7.500000
7550.236806,1699.237600,7.500000,7.500000
7585.435088,1650.984777,7.500000,7.500000
7616.279125,1599.736224,7.500000,7.500000
7647.123161,1548.487670,7.500000,7.500000
7677.967198,1497.239117,7.500000,7.500000
7708.811235,1445.990564,7.500000,7.500000
7739.655271,1394.742011,7.500000,7.500000
7770.499308,1343.493458,7.500000,7.500000
7797.795556,1290.278402,7.500000,7.500000
7824.910360,1236.962774,7.500000,7.500000
7852.025165,1183.647147,7.500000,7.500000
7877.319102,1129.462541,7.500000,7.500000
7901.712157,1074.848003,7.500000,7.500000
7926.105211,1020.233466,7.500000,7.500000
7950.498265,965.618928,7.500000,7.500000
7974.053522,910.815042,7.500000,7.500000
7975.518278,851.018526,7.500000,7.500000
7976.983034,791.222011,7.500000,7.500000
7978.447790,731.425495,7.500000,7.500000
7979.912547,671.628979,7.500000,7.500000
7981.377303,611.832464,7.500000,7.500000
7982.842059,552.035948,7.500000,7.500000
7984.306815,492.239432,7.500000,7.500000
7985.771571,432.442917,7.500000,7.500000
7987.236327,372.646401,7.500000,7.500000
7988.701084,312.849885,7.500000,7.500000
7990.165840,253.053370,7.500000,7.500000
7980.541582,195.468559,7.500000,7.500000
7956.248632,140.809421,7.500000,7.500000
7931.955681,86.150283,7.500000,7.500000
7903.213829,33.703513,7.500000,7.500000
7874.289790,-18.652659,7.500000,7.500000
7844.754227,-70.650067,7.500000,7.500000
7813.164062,-121.442097,7.500000,7.500000
7781.573897,-172.234127,7.500000,7.500000
7749.982713,-223.025494,7.500000,7.500000
7716.413399,-272.531756,7.500000,7.500000
7682.844084,-322.038017,7.500000,7.500000
7649.231433,-371.514348,7.500000,7.500000
7614.818881,-420.438218,7.500000,7.500000
7580.406328,-469.362087,7.500000,7.500000
7545.993776,-518.285957,7.500000,7.500000
7511.581224,-567.209827,7.500000,7.500000
7477.226621,-616.174233,7.500000,7.500000
7443.068711,-665.276229,7.500000,7.500000
7408.910800,-714.378224,7.500000,7.500000
7374.752890,-763.480220,7.500000,7.500000
7340.594980,-812.582216,7.500000,7.500000
7306.289895,-861.577339,7.500000,7.500000
7270.170478,-909.254970,7.500000,7.500000
7234.051060,-956.932600,7.500000,7.500000
7196.192515,-1003.112426,7.500000,7.500000
7151.686729,-1042.528258,7.500000,7.500000
7100.900872,-1074.128346,7.500000,7.500000
7050.115016,-1105.728434,7.500000,7.500000
6999.329160,-1137.328523,7.500000,7.500000
6948.543303,-1168.928611,7.500000,7.500000
6890.650791,-1181.859547,7.500000,7.500000
6831.707232,-1192.029386,7.500000,7.500000
6772.763673,-1202.199225,7.500000,7.500000
6713.820114,-1212.369065,7.500000,7.500000
6654.840635,-1221.745555,7.500000,7.500000
6595.219228,-1216.943830,7.500000,7.500000
6535.597820,-1212.142106,7.500000,7.500000
6476.215318,-1205.225532,7.500000,7.500000
6417.025236,-1196.605617,7.500000,7.500000
6357.835154,-1187.985702,7.500000,7.500000
6298.675221,-1179.185187,7.500000,7.500000
6239.894925,-1168.110638,7.500000,7.500000
6181.114630,-1157.036090,7.500000,7.500000
6122.653449,-1144.421613,7.500000,7.500000
6064.312796,-1131.225513,7.500000,7.500000
6005.972144,-1118.029413,7.500000,7.500000
5947.697392,-1104.545859,7.500000,7.500000
5889.434616,-1091.010062,7.500000,7.500000
5831.171841,-1077.474266,7.500000,7.500000
5772.926243,-1063.864998,7.500000,7.500000
5714.701828,-1050.165136,7.500000,7.500000
5656.477412,-1036.465273,7.500000,7.500000
5598.266494,-1022.708203,7.500000,7.500000
5540.058537,-1008.938579,7.500000,7.500000
5481.850580,-995.168954,7.500000,7.500000
5423.506835,-981.995048,7.500000,7.500000
5365.081481,-969.179164,7.500000,7.500000
5306.656128,-956.363280,7.500000,7.500000
5248.058594,-944.360044,7.500000,7.500000
5189.456037,-932.380516,7.500000,7.500000
5130.853480,-920.400988,7.500000,7.500000
5072.250922,-908.421459,7.500000,7.500000
5013.648365,-896.441931,7.500000,7.500000
4955.045808,-884.462403,7.500000,7.500000
4896.366010,-872.868869,7.500000,7.500000
4837.666228,-861.375205,7.500000,7.500000
4778.922380,-850.113347,7.500000,7.500000
4720.099622,-839.266597,7.500000,7.500000
4661.276865,-828.419847,7.500000,7.500000
4602.210783,-818.992055,7.500000,7.500000
4543.134903,-809.621398,7.500000,7.500000
4484.059023,-800.250742,7.500000,7.500000
4424.983143,-790.880085,7.500000,7.500000
4365.880716,-781.724769,7.500000,7.500000
4306.297754,-776.467449,7.500000,7.500000
4246.714792,-771.210129,7.500000,7.500000
4187.131830,-765.952809,7.500000,7.500000
4127.620546,-768.035282,7.500000,7.500000
4068.151620,-774.455223,7.500000,7.500000
4008.682694,-780.875164,7.500000,7.500000
3951.937721,-798.092371,7.500000,7.500000
3896.540318,-820.651108,7.500000,7.500000
3841.142916,-843.209844,7.500000,7.500000
3786.975137,-867.953931,7.500000,7.500000
3738.938267,-903.594189,7.500000,7.500000
3690.901398,-939.234447,7.500000,7.500000
3642.864529,-974.874704,7.500000,7.500000
3604.405975,-1020.552938,7.500000,7.500000
3566.554813,-1066.867713,7.500000,7.500000
3528.703652,-1113.182488,7.500000,7.500000
3490.852491,-1159.497263,7.500000,7.500000
3457.568383,-1209.051711,7.500000,7.500000
3426.366341,-1260.083087,7.500000,7.500000
3395.164299,-1311.114464,7.500000,7.500000
3365.049109,-1362.751492,7.500000,7.500000
3338.066161,-1416.133973,7.500000,7.500000
3311.083213,-1469.516455,7.500000,7.500000
3284.100265,-1522.898936,7.500000,7.500000
3257.117317,-1576.281417,7.500000,7.500000
3230.134368,-1629.663898,7.500000,7.500000
3203.151420,-1683.046380,7.500000,7.500000
3176.975491,-1736.818050,7.500000,7.500000
3152.002946,-1791.170058,7.500000,7.500000
3127.030402,-1845.522066,7.500000,7.500000
3102.057858,-1899.874075,7.500000,7.500000
3077.234204,-1954.294245,7.500000,7.500000
3052.410896,-2008.714574,7.500000,7.500000
3027.587588,-2063.134903,7.500000,7.500000
3002.764280,-2117.555232,7.500000,7.500000
2977.873960,-2171.944931,7.500000,7.500000
2952.967723,-2226.327357,7.500000,7.500000
2928.061486,-2280.709782,7.500000,7.500000
2903.155250,-2335.092207,7.500000,7.500000
2878.156860,-2389.432209,7.500000,7.500000
2853.037138,-2443.716353,7.500000,7.500000
2827.917417,-2498.000498,7.500000,7.500000
2802.797695,-2552.284643,7.500000,7.500000
2777.677973,-2606.568787,7.500000,7.500000
2751.361495,-2660.277009,7.500000,7.500000
2724.984060,-2713.960538,7.500000,7.500000
2698.775961,-2767.727668,7.500000,7.500000
2672.567862,-2821.494799,7.500000,7.500000
2646.359763,-2875.261930,7.500000,7.500000
2619.355612,-2928.633586,7.500000,7.500000
2592.340382,-2981.999737,7.500000,7.500000
2565.325152,-3035.365889,7.500000,7.500000
2538.309921,-3088.732040,7.500000,7.500000
2511.070086,-3141.983223,7.500000,7.500000
2483.577280,-3195.104917,7.500000,7.500000
2456.165146,-3248.268124,7.500000,7.500000
2428.921110,-3301.517831,7.500000,7.500000
2401.677074,-3354.767538,7.500000,7.500000
2374.402358,-3408.001430,7.500000,7.500000
2346.832712,-3461.083286,7.500000,7.500000
2319.263066,-3514.165141,7.500000,7.500000
2291.392236,-3567.088927,7.500000,7.500000
2263.369007,-3619.932729,7.500000,7.500000
2235.345779,-3672.776532,7.500000,7.500000
2207.322550,-3725.620334,7.500000,7.500000
2179.299322,-3778.464137,7.500000,7.500000
2151.276093,-3831.307939,7.500000,7.500000
2122.966174,-3883.997315,7.500000,7.500000
2094.259036,-3936.472729,7.500000,7.500000
2065.551899,-3988.948143,7.500000,7.500000
2036.712040,-4041.349726,7.500000,7.500000
2007.265843,-4093.414016,7.500000,7.500000
1977.819646,-4145.478306,7.500000,7.500000
1946.356102,-4196.338249,7.500000,7.500000
1914.497743,-4246.962490,7.500000,7.500000
1880.347989,-4296.004176,7.500000,7.500000
1844.284704,-4343.724280,7.500000,7.500000
1808.221420,-4391.444384,7.500000,7.500000
1764.824696,-4432.300617,7.500000,7.500000
1719.591827,-4471.438277,7.500000,7.500000
1674.358959,-4510.575936,7.500000,7.500000
1624.457845,-4543.089044,7.500000,7.500000
1570.836958,-4569.116368,7.500000,7.500000
1514.432507,-4589.023821,7.500000,7.500000
1456.777220,-4604.359759,7.500000,7.500000
1397.823532,-4613.702614,7.500000,7.500000
1338.073078,-4616.468839,7.500000,7.500000
1278.623193,-4613.820069,7.500000,7.500000
1219.545935,-4604.458099,7.500000,7.500000
1160.468678,-4595.096129,7.500000,7.500000
1103.155438,-4580.041110,7.500000,7.500000
1049.134971,-4554.359249,7.500000,7.500000
995.114505,-4528.677387,7.500000,7.500000
941.094038,-4502.995526,7.500000,7.500000
894.146668,-4466.028516,7.500000,7.500000
847.484534,-4428.606409,7.500000,7.500000
806.898774,-4384.890950,7.500000,7.500000
767.863184,-4339.569967,7.500000,7.500000
728.827593,-4294.248985,7.500000,7.500000
694.223369,-4245.553499,7.500000,7.500000
660.921370,-4195.867312,7.500000,7.500000
630.427819,-4144.409445,7.500000,7.500000
600.761805,-4092.481721,7.500000,7.500000
572.199607,-4039.927276,7.500000,7.500000
543.637409,-3987.372832,7.500000,7.500000
515.893001,-3934.384099,7.500000,7.500000
488.349696,-3881.288571,7.500000,7.500000
460.806391,-3828.193042,7.500000,7.500000
433.664647,-3774.894775,7.500000,7.500000
405.453026,-3722.151309,7.500000,7.500000
377.241404,-3669.407843,7.500000,7.500000
349.029783,-3616.664377,7.500000,7.500000
320.787278,-3563.937581,7.500000,7.500000
292.176327,-3511.409662,7.500000,7.500000
263.565375,-3458.881743,7.500000,7.500000
234.954424,-3406.353824,7.500000,7.500000
206.343472,-3353.825906,7.500000,7.500000
177.545176,-3301.400750,7.500000,7.500000
148.623809,-3249.043102,7.500000,7.500000
119.702441,-3196.685454,7.500000,7.500000
90.781074,-3144.327806,7.500000,7.500000
61.859706,-3091.970158,7.500000,7.500000
32.938339,-3039.612510,7.500000,7.500000
4.007954,-2987.259845,7.500000,7.500000
-24.928769,-2934.910682,7.500000,7.500000
-53.865492,-2882.561519,7.500000,7.500000
-82.802215,-2830.212356,7.500000,7.500000
-111.933156,-2777.971150,7.500000,7.500000
-141.117034,-2725.759369,7.500000,7.500000
-170.300911,-2673.547588,7.500000,7.500000
-199.484789,-2621.335807,7.500000,7.500000
-228.338462,-2568.942855,7.500000,7.500000
-257.207906,-2516.558237,7.500000,7.500000
-286.341631,-2464.318454,7.500000,7.500000
-315.475356,-2412.078672,7.500000,7.500000
-344.424702,-2359.736695,7.500000,7.500000
-373.284490,-2307.345079,7.500000,7.500000
-402.210873,-2254.990278,7.500000,7.500000
-431.228917,-2202.686149,7.500000,7.500000
-460.246962,-2150.382020,7.500000,7.500000
-489.299092,-2098.096825,7.500000,7.500000
-518.371290,-2045.822777,7.500000,7.500000
-547.443488,-1993.548729,7.500000,7.500000
-576.490449,-1941.260797,7.500000,7.500000
-605.078577,-1888.720453,7.500000,7.500000
-633.666705,-1836.180110,7.500000,7.500000
-662.254833,-1783.639766,7.500000,7.500000
-690.874889,-1731.116869,7.500000,7.500000
-719.651486,-1678.679514,7.500000,7.500000
-748.428084,-1626.242158,7.500000,7.500000
-777.202720,-1573.803728,7.500000,7.500000
-805.932477,-1521.340694,7.500000,7.500000
-834.662233,-1468.877661,7.500000,7.500000
-863.391990,-1416.414627,7.500000,7.500000
-892.121746,-1363.951594,7.500000,7.500000
-920.919777,-1311.526191,7.500000,7.500000
-949.935822,-1259.220953,7.500000,7.500000
-978.951866,-1206.915715,7.500000,7.500000
-1007.967911,-1154.610477,7.500000,7.500000
-1036.983955,-1102.305238,7.500000,7.500000
-1066.000000,-1050.000000,7.500000,7.500000
